protein_a,protein_b,chain_a,chain_b,length_a,length_b,identity,coverage_shorter,aligned_pairs,score
3FVA,4GS3,A,A,6,90,0.6,0.8333333333333334,5,13.0
3FVA,4H4J,A,A,6,236,0.6,0.8333333333333334,5,14.0
3FVA,4J11,A,B,6,93,0.3333333333333333,1.0,6,15.0
3FVA,4JVU,A,A,6,110,0.6,0.8333333333333334,5,16.0
3FVA,4KEF,A,A,6,133,0.4,0.8333333333333334,5,11.0
3G1S,3L41,A,B,209,5,0.4,1.0,5,15.0
3G1S,3MGN,A,H,209,1,1.0,1.0,1,6.0
3G1S,3NVG,A,A,209,6,0.6,0.8333333333333334,5,13.0
3G1S,3PIW,A,A,209,154,0.312,0.8116883116883117,125,36.0
3GBW,3L41,A,B,161,5,0.75,0.8,4,13.0
3GBW,3MEA,A,B,161,3,0.6666666666666666,1.0,3,9.0
3GBW,3MGN,A,H,161,1,1.0,1.0,1,6.0
3GBW,3PTL,A,B,161,10,0.5,0.8,8,21.0
3GBW,3Q2X,A,A,161,6,0.6,0.8333333333333334,5,14.0
3GBW,4J78,A,B,161,5,0.75,0.8,4,13.0
3GHJ,3MD4,A,A,116,6,0.4,0.8333333333333334,5,12.0
3GHJ,3MGN,A,H,116,1,1.0,1.0,1,6.0
3GHJ,3Q2X,A,A,116,6,0.3333333333333333,1.0,6,13.0
3GHJ,3V1A,A,A,116,48,0.3076923076923077,0.8125,39,25.0
3GHJ,3ZZY,A,C,116,8,0.625,1.0,8,18.0
3GHJ,4J78,A,B,116,5,0.5,0.8,4,12.0
3HFO,3HHP,A,A,65,312,0.34615384615384615,0.8,52,33.0
3HFO,3L41,A,B,65,5,0.5,0.8,4,12.0
3HFO,3MGN,A,H,65,1,1.0,1.0,1,6.0
3HFO,3W4Q,A,A,65,258,0.39622641509433965,0.8153846153846154,53,36.0
3HFO,4ACJ,A,A,65,167,0.3076923076923077,0.8,52,32.0
3HHP,3HYD,A,A,312,7,0.42857142857142855,1.0,7,17.0
3HHP,3L41,B,B,304,5,0.4,1.0,5,12.0
3HHP,3MAB,A,A,312,85,0.3924050632911392,0.9294117647058824,79,45.0
3HHP,3MEA,A,B,312,3,0.6666666666666666,1.0,3,11.0
3HHP,3MGN,A,H,312,1,1.0,1.0,1,6.0
3HHP,3OBQ,A,B,312,9,0.5,0.8888888888888888,8,18.0
3HHP,3PTL,A,B,312,10,0.625,0.8,8,18.0
3HHP,3Q2X,A,A,312,6,0.4,0.8333333333333334,5,13.0
3HHP,4J78,A,B,312,5,0.75,0.8,4,15.0
3HNY,3M9J,M,A,156,105,0.3146067415730337,0.8476190476190476,89,39.5
3HNY,3MGN,M,H,156,1,1.0,1.0,1,6.0
3HNY,4G14,M,A,156,5,0.6,1.0,5,12.0
3HNY,4J78,M,B,156,5,0.5,0.8,4,11.0
3HP4,3L41,A,B,182,5,0.6,1.0,5,12.0
3HP4,3MEA,A,B,182,3,0.6666666666666666,1.0,3,8.0
3HP4,3MGN,A,H,182,1,1.0,1.0,1,6.0
3HP4,3NVG,A,A,182,6,0.4,0.8333333333333334,5,12.0
3HP4,3PTL,A,B,182,10,0.3333333333333333,0.9,9,18.0
3HP4,3PZZ,A,A,182,6,0.6666666666666666,1.0,6,14.0
3HP4,4DND,A,A,182,95,0.3058823529411765,0.8947368421052632,85,44.0
3HWU,3L41,A,B,144,5,0.75,0.8,4,16.0
3HWU,3MD4,A,A,144,6,0.6,0.8333333333333334,5,20.0
3HWU,3MD5,A,A,144,6,0.6,0.8333333333333334,5,19.0
3HWU,3MGN,A,H,144,1,1.0,1.0,1,6.0
3HWU,3PZZ,A,A,144,6,0.5,1.0,6,18.0
3HWU,4G14,A,A,144,5,0.75,0.8,4,18.0
3HYD,3I2V,A,A,7,124,0.5,0.8571428571428571,6,15.0
3HYD,3KZD,A,A,7,85,0.3333333333333333,0.8571428571428571,6,14.0
3HYD,3LAX,A,A,7,106,0.3333333333333333,0.8571428571428571,6,13.0
3HYD,3LG3,A,A,7,419,0.6666666666666666,0.8571428571428571,6,24.0
3HYD,3M9Q,A,A,7,89,0.5714285714285714,1.0,7,14.0
3HYD,3MEA,A,A,7,162,0.8333333333333334,0.8571428571428571,6,20.0
3HYD,3N11,A,A,7,325,0.42857142857142855,1.0,7,15.0
3HYD,3NZL,A,A,7,73,0.3333333333333333,0.8571428571428571,6,13.0
3HYD,3PD7,A,A,7,94,0.6666666666666666,0.8571428571428571,6,19.0
3HYD,3PIW,A,A,7,154,0.3333333333333333,0.8571428571428571,6,14.0
3HYD,3PVE,A,A,7,175,0.5714285714285714,1.0,7,18.0
3HYD,3SD2,A,A,7,86,0.3333333333333333,0.8571428571428571,6,12.0
3HYD,3UR8,A,A,7,321,0.5,0.8571428571428571,6,20.0
3HYD,3V1A,A,A,7,48,0.5,0.8571428571428571,6,11.0
3HYD,3VVV,A,A,7,108,0.5,0.8571428571428571,6,17.0
3HYD,3W4Q,A,A,7,258,0.5,0.8571428571428571,6,15.0
3HYD,3ZBD,A,A,7,110,0.5,0.8571428571428571,6,11.0
3HYD,3ZZY,A,A,7,106,0.5,0.8571428571428571,6,16.0
3HYD,4AM1,A,A,7,345,0.5,0.8571428571428571,6,15.0
3HYD,4ANN,A,A,7,176,0.42857142857142855,1.0,7,14.0
3HYD,4DKN,A,A,7,209,0.3333333333333333,0.8571428571428571,6,13.0
3HYD,4G2E,A,A,7,151,0.5,0.8571428571428571,6,13.0
3HYD,4GS3,A,A,7,90,0.42857142857142855,1.0,7,12.0
3HYD,4J78,A,A,7,300,0.3333333333333333,0.8571428571428571,6,12.0
3HZ8,3L41,A,B,192,5,0.8,1.0,5,17.0
3HZ8,3MGN,A,H,192,1,1.0,1.0,1,6.0
3HZ8,3OQY,A,a,192,13,0.45454545454545453,0.8461538461538461,11,17.0
3HZ8,4J78,A,B,192,5,0.75,0.8,4,13.0
3I2V,3MGN,A,H,124,1,1.0,1.0,1,6.0
3I2Z,3MGN,A,H,71,1,1.0,1.0,1,6.0
3I2Z,4A02,B,A,67,166,0.30158730158730157,0.9402985074626866,63,40.0
3I2Z,4G14,A,A,71,5,0.4,1.0,5,11.0
3I4O,3L41,A,B,68,5,0.5,0.8,4,12.0
3I4O,3MGN,A,H,68,1,1.0,1.0,1,6.0
3I4O,3PVE,A,B,68,172,0.3090909090909091,0.8088235294117647,55,33.0
3I4O,3Q2X,A,A,68,6,0.3333333333333333,1.0,6,15.0
3I7M,3MGN,A,H,134,1,1.0,1.0,1,6.0
3I7M,3Q2X,A,A,134,6,0.5,1.0,6,12.0
3IHS,3L41,A,B,85,5,0.4,1.0,5,11.0
3IHS,3MGN,A,H,85,1,1.0,1.0,1,6.0
3IHS,3PTL,A,B,85,10,0.375,0.8,8,13.0
3IHS,3PZZ,A,A,85,6,0.4,0.8333333333333334,5,14.0
3IHS,3V75,B,A,84,285,0.36231884057971014,0.8214285714285714,69,46.5
3IHS,4JG2,A,A,85,185,0.3026315789473684,0.8941176470588236,76,36.0
3IVV,3L41,A,B,140,5,0.5,0.8,4,10.0
3IVV,3LAA,D,A,9,169,0.4444444444444444,1.0,9,19.0
3IVV,3MD5,A,A,140,6,0.5,1.0,6,12.0
3IVV,3MGN,A,H,140,1,1.0,1.0,1,6.0
3IVV,3OQY,A,a,140,13,0.36363636363636365,0.8461538461538461,11,18.0
3IVV,3PZ9,D,A,9,357,0.375,0.8888888888888888,8,12.0
3IVV,3TDN,D,A,9,121,0.3333333333333333,1.0,9,17.0
3IVV,3U97,D,A,9,77,0.375,0.8888888888888888,8,12.0
3IVV,4AE7,D,A,9,186,0.5,0.8888888888888888,8,18.0
3IVV,4AM1,D,A,9,345,0.625,0.8888888888888888,8,22.0
3IVV,4ANN,D,A,9,176,0.3333333333333333,1.0,9,16.0
3IVV,4DND,D,A,9,95,0.375,0.8888888888888888,8,15.0
3IVV,4DPZ,D,X,9,108,0.3333333333333333,1.0,9,12.0
3IVV,4DT4,D,A,9,160,0.3333333333333333,1.0,9,15.0
3IVV,4F01,D,A,9,218,0.3333333333333333,1.0,9,15.0
3IVV,4G2E,D,A,9,151,0.3333333333333333,1.0,9,17.0
3IVV,4G6C,D,A,9,333,0.5,0.8888888888888888,8,18.0
3IVV,4GS3,D,A,9,90,0.3333333333333333,1.0,9,11.0
3IVV,4HWM,D,A,9,117,0.375,0.8888888888888888,8,17.0
3IVV,4J78,A,B,140,5,0.4,1.0,5,12.0
3K6Y,3L41,A,B,227,5,0.75,0.8,4,14.0
3K6Y,3MD4,A,A,227,6,0.6,0.8333333333333334,5,16.0
3K6Y,3MD5,A,A,227,6,0.8,0.8333333333333334,5,19.0
3K6Y,3MEA,A,B,227,3,0.6666666666666666,1.0,3,11.0
3K6Y,3MGN,A,H,227,1,1.0,1.0,1,6.0
3K6Y,3PTL,A,B,227,10,0.5,0.8,8,18.0
3K6Y,3PZZ,A,A,227,6,0.3333333333333333,1.0,6,17.0
3K6Y,3ZZY,A,C,227,8,0.42857142857142855,0.875,7,18.0
3K6Y,4AXY,A,A,227,18,0.6,0.8333333333333334,15,25.0
3K6Y,4ERY,A,D,227,14,0.38461538461538464,0.9285714285714286,13,20.0
3KBE,3MD5,A,A,140,6,0.4,0.8333333333333334,5,11.0
3KBE,3MGN,A,H,140,1,1.0,1.0,1,6.0
3KBE,3NVG,A,A,140,6,0.4,0.8333333333333334,5,16.0
3KBE,3PTL,A,B,140,10,0.375,0.8,8,15.0
3KBE,3PZZ,A,A,140,6,0.6666666666666666,1.0,6,16.0
3KBE,3ZZY,A,C,140,8,0.5714285714285714,0.875,7,16.0
3KBE,4J78,A,B,140,5,0.75,0.8,4,13.0
3KGK,3L41,A,B,92,5,0.6,1.0,5,11.0
3KGK,3MGN,A,H,92,1,1.0,1.0,1,6.0
3KGK,3PKV,B,A,98,221,0.35,0.8163265306122449,80,36.5
3KGK,4J78,A,B,92,5,0.4,1.0,5,11.0
3KZD,3MD4,A,A,85,6,0.5,1.0,6,16.0
3KZD,3MD5,A,A,85,6,0.5,1.0,6,15.0
3KZD,3MGN,A,H,85,1,1.0,1.0,1,6.0
3L41,3LJI,B,A,5,272,0.5,0.8,4,16.0
3L41,3M3P,B,A,5,249,0.75,0.8,4,18.0
3L41,3M8J,B,A,5,90,0.5,0.8,4,8.0
3L41,3MAB,B,A,5,85,0.75,0.8,4,14.0
3L41,3MEA,B,A,5,162,0.5,0.8,4,16.0
3L41,3MGN,A,H,214,1,1.0,1.0,1,6.0
3L41,3MRE,B,A,5,274,0.5,0.8,4,13.0
3L41,3N11,B,A,5,325,0.5,0.8,4,13.0
3L41,3NGG,B,A,5,46,0.5,0.8,4,15.0
3L41,3NPV,B,A,5,249,0.4,1.0,5,11.0
3L41,3NZL,B,A,5,73,0.75,0.8,4,12.0
3L41,3OBQ,B,B,5,9,0.5,0.8,4,8.0
3L41,3PD7,B,A,5,94,0.6,1.0,5,13.0
3L41,3PSM,B,A,5,47,0.5,0.8,4,9.0
3L41,3PZ9,B,A,5,357,0.6,1.0,5,14.0
3L41,3PZZ,A,A,214,6,0.4,0.8333333333333334,5,13.0
3L41,3Q2X,A,A,214,6,0.5,1.0,6,13.0
3L41,3QDS,B,A,5,142,0.75,0.8,4,19.0
3L41,3QPA,B,A,5,196,0.5,0.8,4,10.0
3L41,3R6D,B,A,5,215,0.5,0.8,4,13.0
3L41,3RQ9,B,A,5,78,0.8,1.0,5,20.0
3L41,3RY0,B,A,5,65,0.75,0.8,4,18.0
3L41,3SEB,B,A,5,238,0.8,1.0,5,21.0
3L41,3SO6,B,A,5,137,0.6,1.0,5,14.0
3L41,3SR3,B,A,5,333,0.6,1.0,5,18.0
3L41,3T0H,B,A,5,208,0.5,0.8,4,12.0
3L41,3TUA,B,A,5,210,0.5,0.8,4,11.0
3L41,3TYS,B,A,5,75,0.6,1.0,5,11.0
3L41,3U6G,B,A,5,125,0.5,0.8,4,11.0
3L41,3VN0,B,A,5,48,0.6,1.0,5,16.0
3L41,3VVV,B,A,5,108,0.6,1.0,5,15.0
3L41,3VZ9,B,B,5,103,0.6,1.0,5,14.0
3L41,3W4Q,B,A,5,258,0.5,0.8,4,11.0
3L41,3ZIT,B,A,5,74,0.6,1.0,5,13.0
3L41,4A02,B,A,5,166,0.4,1.0,5,15.0
3L41,4ACJ,B,A,5,167,0.4,1.0,5,14.0
3L41,4ANN,B,A,5,176,0.75,0.8,4,16.0
3L41,4AVR,B,A,5,94,0.5,0.8,4,8.0
3L41,4B6G,B,A,5,283,0.5,0.8,4,12.0
3L41,4DD5,B,A,5,387,0.6,1.0,5,15.0
3L41,4EK3,B,A,5,287,0.8,1.0,5,21.0
3L41,4ES1,B,A,5,95,0.6,1.0,5,15.0
3L41,4F01,B,A,5,218,0.8,1.0,5,17.0
3L41,4F3J,B,A,5,143,0.6,1.0,5,15.0
3L41,4G6C,B,A,5,333,0.4,1.0,5,12.0
3L41,4GMQ,B,A,5,92,0.5,0.8,4,8.0
3L41,4H4J,B,A,5,236,0.75,0.8,4,18.0
3L41,4HDE,B,A,5,168,0.6,1.0,5,18.0
3L41,4J11,B,A,5,87,0.75,0.8,4,18.0
3L41,4J78,A,B,214,5,0.75,0.8,4,12.0
3L41,4JG2,B,A,5,185,0.5,0.8,4,13.0
3L41,4JVU,A,B,214,97,0.3614457831325301,0.8556701030927835,83,45.5
3LAA,3MEA,A,B,169,3,0.6666666666666666,1.0,3,8.0
3LAA,3MGN,A,H,169,1,1.0,1.0,1,6.0
3LAA,3MRE,A,P,169,9,0.375,0.8888888888888888,8,12.0
3LAA,3OBQ,A,B,169,9,0.625,0.8888888888888888,8,23.0
3LAA,3PTL,A,B,169,10,0.4444444444444444,0.9,9,17.0
3LAX,3MEA,A,B,106,3,0.6666666666666666,1.0,3,7.0
3LAX,3MGN,A,H,106,1,1.0,1.0,1,6.0
3LAX,4J78,A,B,106,5,0.4,1.0,5,12.0
3LG3,3LJI,A,A,419,272,0.3076923076923077,0.8125,221,57.5
3LG3,3MD5,A,A,419,6,0.5,1.0,6,17.0
3LG3,3MEA,A,B,419,3,1.0,1.0,3,14.0
3LG3,3MGN,A,H,419,1,1.0,1.0,1,6.0
3LG3,3OQY,A,a,419,13,0.45454545454545453,0.8461538461538461,11,23.0
3LG3,3PZZ,A,A,419,6,0.6,0.8333333333333334,5,17.0
3LG3,4G14,A,A,419,5,0.5,0.8,4,11.0
3LG3,4HWM,A,A,419,117,0.3,0.8547008547008547,100,36.5
3LG3,4J11,A,C,419,91,0.3076923076923077,0.8571428571428571,78,41.0
3LJI,3MGN,A,H,272,1,1.0,1.0,1,6.0
3LJI,3PZZ,A,A,272,6,0.6,0.8333333333333334,5,18.0
3LJI,3RQ9,A,A,272,78,0.3333333333333333,0.8076923076923077,63,35.0
3LJI,4J78,A,B,272,5,0.6,1.0,5,11.0
3M3P,3MD4,A,A,249,6,0.6,0.8333333333333334,5,17.0
3M3P,3MD5,A,A,249,6,0.6,0.8333333333333334,5,17.0
3M3P,3MGN,A,H,249,1,1.0,1.0,1,6.0
3M8J,3MGN,A,H,90,1,1.0,1.0,1,6.0
3M8J,3MRE,A,P,90,9,0.625,0.8888888888888888,8,16.0
3M8J,3PTL,A,B,90,10,0.5,0.8,8,16.0
3M9J,3MD4,A,A,105,6,0.4,0.8333333333333334,5,11.0
3M9J,3MD5,A,A,105,6,0.4,0.8333333333333334,5,10.0
3M9J,3MEA,A,B,105,3,0.3333333333333333,1.0,3,8.0
3M9J,3MGN,A,H,105,1,1.0,1.0,1,6.0
3M9J,3PZZ,A,A,105,6,0.4,0.8333333333333334,5,11.0
3M9J,4J78,A,B,105,5,0.75,0.8,4,13.0
3M9Q,3MGN,A,H,89,1,1.0,1.0,1,6.0
3M9Q,3Q2X,A,A,89,6,0.5,1.0,6,18.0
3M9Q,4J5Q,A,A,89,146,0.30666666666666664,0.8426966292134831,75,31.0
3M9Q,4J78,A,B,89,5,0.4,1.0,5,12.0
3MAB,3MGN,A,H,85,1,1.0,1.0,1,6.0
3MAB,3MRE,A,P,85,9,0.375,0.8888888888888888,8,12.0
3MAB,3NVG,A,A,85,6,0.4,0.8333333333333334,5,9.0
3MAB,3PID,B,A,88,387,0.3698630136986301,0.8295454545454546,73,58.5
3MAB,3PZZ,A,A,85,6,0.5,1.0,6,18.0
3MD4,3MD5,A,A,6,6,0.8333333333333334,1.0,6,28.0
3MD4,3MGN,A,H,6,1,1.0,1.0,1,6.0
3MD4,3NPV,A,A,6,249,0.4,0.8333333333333334,5,13.0
3MD4,3O0P,A,A,6,194,0.3333333333333333,1.0,6,14.0
3MD4,3O5P,A,A,6,128,0.6,0.8333333333333334,5,15.0
3MD4,3OBQ,A,A,6,141,0.6,0.8333333333333334,5,13.0
3MD4,3PZZ,A,A,6,6,0.4,0.8333333333333334,5,13.0
3MD4,3RQ9,A,A,6,78,0.5,1.0,6,15.0
3MD4,3SR3,A,A,6,333,0.6,0.8333333333333334,5,16.0
3MD4,3SZH,A,A,6,115,0.3333333333333333,1.0,6,16.0
3MD4,3TUA,A,A,6,210,0.6,0.8333333333333334,5,17.0
3MD4,3UCI,A,A,6,72,0.4,0.8333333333333334,5,9.0
3MD4,3ZRX,A,A,6,111,0.5,1.0,6,16.0
3MD4,4B6G,A,A,6,283,0.4,0.8333333333333334,5,15.0
3MD4,4B9G,A,A,6,146,0.5,1.0,6,17.0
3MD4,4DD5,A,A,6,387,0.4,0.8333333333333334,5,14.0
3MD4,4ERY,A,A,6,304,0.6,0.8333333333333334,5,17.0
3MD4,4ES1,A,A,6,95,0.6,0.8333333333333334,5,17.0
3MD4,4F3J,A,A,6,143,0.3333333333333333,1.0,6,13.0
3MD4,4G5X,A,A,6,275,0.6,0.8333333333333334,5,17.0
3MD4,4G6C,A,A,6,333,0.5,1.0,6,19.0
3MD4,4G7X,A,B,6,102,0.6666666666666666,1.0,6,20.0
3MD4,4H89,A,A,6,168,0.6666666666666666,1.0,6,19.0
3MD4,4J11,A,A,6,87,0.3333333333333333,1.0,6,10.0
3MD4,4JG2,A,A,6,185,0.6,0.8333333333333334,5,12.0
3MD5,3MGN,A,H,6,1,1.0,1.0,1,6.0
3MD5,3NPV,A,A,6,249,0.4,0.8333333333333334,5,14.0
3MD5,3O0P,A,A,6,194,0.3333333333333333,1.0,6,13.0
3MD5,3O5P,A,A,6,128,0.6,0.8333333333333334,5,16.0
3MD5,3OBQ,A,A,6,141,0.6,0.8333333333333334,5,13.0
3MD5,3PIW,A,A,6,154,0.6,0.8333333333333334,5,13.0
3MD5,3PZZ,A,A,6,6,0.4,0.8333333333333334,5,15.0
3MD5,3QPA,A,A,6,196,0.6,0.8333333333333334,5,15.0
3MD5,3RQ9,A,A,6,78,0.5,1.0,6,15.0
3MD5,3SD2,A,A,6,86,0.3333333333333333,1.0,6,10.0
3MD5,3SR3,A,A,6,333,0.6,0.8333333333333334,5,18.0
3MD5,3SZH,A,A,6,115,0.5,1.0,6,19.0
3MD5,3T47,A,A,6,71,0.4,0.8333333333333334,5,11.0
3MD5,3TUA,A,A,6,210,0.6,0.8333333333333334,5,16.0
3MD5,3V75,A,A,6,285,0.5,1.0,6,16.0
3MD5,3VVV,A,A,6,108,0.5,1.0,6,14.0
3MD5,3ZRX,A,A,6,111,0.5,1.0,6,15.0
3MD5,4ACJ,A,A,6,167,0.3333333333333333,1.0,6,15.0
3MD5,4B9G,A,A,6,146,0.5,1.0,6,16.0
3MD5,4DD5,A,A,6,387,0.4,0.8333333333333334,5,14.0
3MD5,4ERY,A,A,6,304,0.6,0.8333333333333334,5,16.0
3MD5,4ES1,A,A,6,95,0.6,0.8333333333333334,5,15.0
3MD5,4F3J,A,A,6,143,0.3333333333333333,1.0,6,12.0
3MD5,4G5X,A,A,6,275,0.6,0.8333333333333334,5,16.0
3MD5,4G6C,A,A,6,333,0.5,1.0,6,21.0
3MD5,4G7X,A,B,6,102,0.6666666666666666,1.0,6,19.0
3MD5,4H89,A,A,6,168,0.8333333333333334,1.0,6,22.0
3MD5,4JG2,A,A,6,185,0.6,0.8333333333333334,5,12.0
3MD5,5CYT,A,R,6,103,0.4,0.8333333333333334,5,14.0
3MEA,3MGN,A,H,162,1,1.0,1.0,1,6.0
3MEA,3MRE,B,A,3,274,0.6666666666666666,1.0,3,10.0
3MEA,3NPV,B,A,3,249,0.6666666666666666,1.0,3,11.0
3MEA,3PKV,B,A,3,221,0.6666666666666666,1.0,3,8.0
3MEA,3PTL,B,A,3,279,0.6666666666666666,1.0,3,11.0
3MEA,3RQ9,B,A,3,78,1.0,1.0,3,14.0
3MEA,3RY0,B,A,3,65,0.6666666666666666,1.0,3,7.0
3MEA,3SD2,B,A,3,86,0.3333333333333333,1.0,3,8.0
3MEA,3SR3,B,A,3,333,0.6666666666666666,1.0,3,11.0
3MEA,3SUK,B,A,3,124,0.6666666666666666,1.0,3,10.0
3MEA,3SZH,B,A,3,115,0.3333333333333333,1.0,3,7.0
3MEA,3TDN,B,A,3,121,0.6666666666666666,1.0,3,10.0
3MEA,3TOW,B,A,3,152,0.6666666666666666,1.0,3,10.0
3MEA,3TUA,B,A,3,210,0.6666666666666666,1.0,3,8.0
3MEA,3UR8,B,A,3,321,1.0,1.0,3,14.0
3MEA,3V75,B,A,3,285,0.6666666666666666,1.0,3,11.0
3MEA,3VOR,B,A,3,182,0.6666666666666666,1.0,3,11.0
3MEA,3VZ9,B,B,3,103,0.6666666666666666,1.0,3,6.0
3MEA,3W4Q,B,A,3,258,0.6666666666666666,1.0,3,10.0
3MEA,3ZZY,A,C,162,8,0.5714285714285714,0.875,7,23.0
3MEA,4AE7,B,A,3,186,0.3333333333333333,1.0,3,8.0
3MEA,4AM1,B,A,3,345,0.6666666666666666,1.0,3,8.0
3MEA,4ANN,B,A,3,176,0.6666666666666666,1.0,3,11.0
3MEA,4B6G,B,A,3,283,0.6666666666666666,1.0,3,10.0
3MEA,4DD5,B,A,3,387,1.0,1.0,3,14.0
3MEA,4ERY,B,A,3,304,0.6666666666666666,1.0,3,8.0
3MEA,4F3J,B,A,3,143,0.6666666666666666,1.0,3,10.0
3MEA,4G5X,B,A,3,275,1.0,1.0,3,14.0
3MEA,4GMQ,B,A,3,92,0.6666666666666666,1.0,3,8.0
3MEA,4H4J,B,A,3,236,0.6666666666666666,1.0,3,9.0
3MEA,4H89,B,A,3,168,0.6666666666666666,1.0,3,11.0
3MEA,4HJP,B,A,3,281,0.6666666666666666,1.0,3,11.0
3MEA,4IL7,B,A,3,85,0.6666666666666666,1.0,3,7.0
3MEA,4J78,A,B,162,5,0.4,1.0,5,10.0
3MEA,4JYP,B,A,3,267,0.6666666666666666,1.0,3,11.0
3MEA,4KEF,B,A,3,133,0.6666666666666666,1.0,3,11.0
3MGN,3MRE,H,A,1,274,1.0,1.0,1,6.0
3MGN,3N11,H,A,1,325,1.0,1.0,1,6.0
3MGN,3NE0,H,A,1,208,1.0,1.0,1,6.0
3MGN,3NGG,H,A,1,46,1.0,1.0,1,6.0
3MGN,3NPV,H,A,1,249,1.0,1.0,1,6.0
3MGN,3NVG,H,A,1,6,1.0,1.0,1,6.0
3MGN,3NZL,H,A,1,73,1.0,1.0,1,6.0
3MGN,3O0P,H,A,1,194,1.0,1.0,1,6.0
3MGN,3O5P,H,A,1,128,1.0,1.0,1,6.0
3MGN,3OBQ,H,A,1,141,1.0,1.0,1,6.0
3MGN,3OQY,H,A,1,102,1.0,1.0,1,6.0
3MGN,3P6J,H,A,1,125,1.0,1.0,1,6.0
3MGN,3PD7,H,A,1,94,1.0,1.0,1,6.0
3MGN,3PES,H,A,1,83,1.0,1.0,1,6.0
3MGN,3PID,H,A,1,387,1.0,1.0,1,6.0
3MGN,3PIW,H,A,1,154,1.0,1.0,1,6.0
3MGN,3PKV,H,A,1,221,1.0,1.0,1,6.0
3MGN,3PSM,H,A,1,47,1.0,1.0,1,6.0
3MGN,3PTL,H,A,1,279,1.0,1.0,1,6.0
3MGN,3PVE,H,A,1,175,1.0,1.0,1,6.0
3MGN,3PZ9,H,A,1,357,1.0,1.0,1,6.0
3MGN,3PZZ,H,A,1,6,1.0,1.0,1,6.0
3MGN,3Q2X,H,A,1,6,1.0,1.0,1,6.0
3MGN,3Q6L,H,A,1,131,1.0,1.0,1,6.0
3MGN,3QDS,H,A,1,142,1.0,1.0,1,6.0
3MGN,3QPA,H,A,1,196,1.0,1.0,1,6.0
3MGN,3R6D,H,A,1,215,1.0,1.0,1,6.0
3MGN,3R87,H,A,1,132,1.0,1.0,1,6.0
3MGN,3RQ9,H,A,1,78,1.0,1.0,1,6.0
3MGN,3RY0,H,A,1,65,1.0,1.0,1,6.0
3MGN,3RZY,H,A,1,139,1.0,1.0,1,6.0
3MGN,3S0A,H,A,1,119,1.0,1.0,1,6.0
3MGN,3SD2,H,A,1,86,1.0,1.0,1,6.0
3MGN,3SEB,H,A,1,238,1.0,1.0,1,6.0
3MGN,3SED,H,A,1,124,1.0,1.0,1,6.0
3MGN,3SO6,H,A,1,137,1.0,1.0,1,6.0
3MGN,3SR3,H,A,1,333,1.0,1.0,1,6.0
3MGN,3SUK,H,A,1,124,1.0,1.0,1,6.0
3MGN,3SZH,H,A,1,115,1.0,1.0,1,6.0
3MGN,3T0H,H,A,1,208,1.0,1.0,1,6.0
3MGN,3T3K,H,A,1,122,1.0,1.0,1,6.0
3MGN,3TDN,H,A,1,121,1.0,1.0,1,6.0
3MGN,3TOW,H,A,1,152,1.0,1.0,1,6.0
3MGN,3TUA,H,A,1,210,1.0,1.0,1,6.0
3MGN,3TYS,H,A,1,75,1.0,1.0,1,6.0
3MGN,3U6G,H,A,1,125,1.0,1.0,1,6.0
3MGN,3U97,H,A,1,77,1.0,1.0,1,6.0
3MGN,3UCI,H,A,1,72,1.0,1.0,1,6.0
3MGN,3UR8,H,A,1,321,1.0,1.0,1,6.0
3MGN,3US6,H,A,1,148,1.0,1.0,1,6.0
3MGN,3V1A,H,A,1,48,1.0,1.0,1,6.0
3MGN,3V75,H,A,1,285,1.0,1.0,1,6.0
3MGN,3VN0,H,A,1,48,1.0,1.0,1,6.0
3MGN,3VOR,H,A,1,182,1.0,1.0,1,6.0
3MGN,3VUB,H,A,1,101,1.0,1.0,1,6.0
3MGN,3VVV,H,A,1,108,1.0,1.0,1,6.0
3MGN,3VZ9,H,B,1,103,1.0,1.0,1,6.0
3MGN,3W4Q,H,A,1,258,1.0,1.0,1,6.0
3MGN,3ZBD,H,A,1,110,1.0,1.0,1,6.0
3MGN,3ZIT,H,A,1,74,1.0,1.0,1,6.0
3MGN,3ZRX,H,A,1,111,1.0,1.0,1,6.0
3MGN,3ZSL,H,A,1,138,1.0,1.0,1,6.0
3MGN,3ZZP,H,A,1,74,1.0,1.0,1,6.0
3MGN,3ZZY,H,A,1,106,1.0,1.0,1,6.0
3MGN,4A02,H,A,1,166,1.0,1.0,1,6.0
3MGN,4ACJ,H,A,1,167,1.0,1.0,1,6.0
3MGN,4AE7,H,A,1,186,1.0,1.0,1,6.0
3MGN,4AM1,H,A,1,345,1.0,1.0,1,6.0
3MGN,4ANN,H,A,1,176,1.0,1.0,1,6.0
3MGN,4AVR,H,A,1,94,1.0,1.0,1,6.0
3MGN,4AXY,H,A,1,18,1.0,1.0,1,6.0
3MGN,4B6G,H,A,1,283,1.0,1.0,1,6.0
3MGN,4B9G,H,A,1,146,1.0,1.0,1,6.0
3MGN,4DD5,H,A,1,387,1.0,1.0,1,6.0
3MGN,4DKN,H,A,1,209,1.0,1.0,1,6.0
3MGN,4DND,H,A,1,95,1.0,1.0,1,6.0
3MGN,4DPZ,H,X,1,108,1.0,1.0,1,6.0
3MGN,4DQ7,H,A,1,168,1.0,1.0,1,6.0
3MGN,4DT4,H,A,1,160,1.0,1.0,1,6.0
